Stkcd,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
000590.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
600674.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002662.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300117.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603797.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601669.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002684.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002178.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002691.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601163.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600771.XSHG,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
300529.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002677.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000732.XSHE,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
000587.XSHE,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
000963.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000916.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002098.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002604.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300376.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002460.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300399.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600659.XSHG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
603338.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000415.XSHE,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
603890.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603658.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300571.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600838.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002890.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002372.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300119.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603117.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603363.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600891.XSHG,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
000897.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600505.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300321.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000692.XSHE,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
300036.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300324.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600312.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300550.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300613.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002198.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600152.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601918.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
600369.XSHG,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
002668.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600489.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002856.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600660.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603859.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000522.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603260.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300069.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002426.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300249.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000048.XSHE,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0
600249.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002143.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000811.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002579.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603881.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600600.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601818.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000040.XSHE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
000488.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002607.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002830.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000807.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000902.XSHE,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
002044.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601699.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000752.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002356.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300079.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300637.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600114.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002272.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002647.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000733.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601567.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002490.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300280.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002602.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603626.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600636.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
000695.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002253.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002880.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002906.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601838.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000825.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600095.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000683.XSHE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
002755.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300336.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002241.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000403.XSHE,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
002063.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600818.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000611.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
603959.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000676.XSHE,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
600400.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000687.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600594.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002813.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600978.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300053.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600666.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000887.XSHE,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
300095.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000599.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600297.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000049.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002149.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600628.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002533.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600578.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002507.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002872.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300368.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600103.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603012.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300266.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000829.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603477.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300201.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000516.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601799.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603585.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600698.XSHG,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
600326.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000593.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601518.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601717.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603933.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000726.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000890.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603002.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603029.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002164.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
002629.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603685.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600350.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300232.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603667.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000420.XSHE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
300171.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300539.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300647.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600053.XSHG,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
300050.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300030.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002148.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002177.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300415.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603788.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002917.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600775.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601003.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300192.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600841.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300155.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300508.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600496.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600076.XSHG,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
000928.XSHE,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
600362.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603689.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300538.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002642.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603336.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002759.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600712.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300702.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002112.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600156.XSHG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
002596.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603298.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000885.XSHE,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
601100.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601127.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300295.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002519.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000899.XSHE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
600286.XSHG,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
000001.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000921.XSHE,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
300318.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002467.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603198.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002558.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300715.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000156.XSHE,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
000979.XSHE,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
002442.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600290.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600604.XSHG,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
600075.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
300234.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601229.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300138.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603817.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603032.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600995.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300233.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002395.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600606.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600900.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601881.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002153.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300209.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600106.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601238.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300569.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600639.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600098.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002127.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
002870.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300627.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002734.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002061.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
600518.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002310.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300133.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600459.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300732.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600537.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002204.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002883.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600380.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601933.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600160.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000959.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300260.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002221.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603617.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300308.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000100.XSHE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
600971.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002285.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600200.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002871.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601216.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603139.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603569.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601375.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002612.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601188.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300059.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000637.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002126.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002337.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600085.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603396.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600209.XSHG,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
300077.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000883.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002377.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000782.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603223.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600760.XSHG,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0
002165.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603615.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600388.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603383.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300619.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002771.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000625.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002851.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002182.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002079.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600184.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600767.XSHG,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
002491.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002423.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
300444.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600763.XSHG,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
002159.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300716.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000672.XSHE,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
300009.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300612.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000563.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600475.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300628.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300164.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600419.XSHG,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
601311.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002035.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603819.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300397.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600783.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600021.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600378.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600107.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600072.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
300427.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300106.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000006.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300093.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002462.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002545.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600679.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600252.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600793.XSHG,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
300188.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600127.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002482.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000633.XSHE,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
603126.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000088.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002552.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600078.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600166.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002900.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002554.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603127.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002654.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000985.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
002306.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
300735.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000722.XSHE,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
600919.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600316.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603536.XSHG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300577.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000715.XSHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
