ReportID,RelativeRecommendation,RelativeAnaExperience,RelativeCoNumber,RelativeNumber,IsStarAnalyst,AnalystExperience,FollowCoNumber,ForecastNumber,roe,LOSS
9955242,0.0,-0.07,-1.5,-3.5,0.0,0.74,5.0,6.0,0.14357873571356475,1.0
10032089,0.0,-5.21,92.0,329.5,1.0,12.86,134.0,280.0,-0.13349732337221526,0.0
9952026,-0.5,-0.64,-9.5,-11.5,0.0,2.17,3.0,5.0,0.11332230202369314,0.0
9952024,1.0,-2.17,5.5,4.0,0.0,3.49,22.0,33.0,0.11332230202369314,0.0
10054561,0.5,1.94,-33.0,223.5,1.0,16.92,134.0,280.0,-0.13349732337221526,0.0
9995875,0.0,-0.54,-2.0,-3.83,0.0,4.77,17.0,66.0,-0.13349732337221526,0.0
9978847,0.0,-5.23,-57.4,-170.75,0.0,5.63,15.0,17.0,-0.13349732337221526,0.0
10005657,0.0,8.57,-1.33,-2.0,1.0,18.23,8.0,9.0,0.004579453257350671,1.0
9966387,0.0,-4.36,-25.5,-55.25,0.0,4.21,14.0,28.0,0.004579453257350671,1.0
9984688,0.0,-1.86,3.5,5.25,0.0,5.82,15.0,41.0,0.014093536435683333,1.0
10005119,-1.0,-3.64,1.25,-0.75,0.0,4.74,11.0,22.0,0.004579453257350671,1.0
9912293,0.0,0.89,14.33,15.67,1.0,8.8,134.0,280.0,0.004579453257350671,1.0
9950179,0.0,-0.33,-0.4,-1.6,0.0,5.43,22.0,46.0,-0.13349732337221526,0.0
10016864,0.0,0.11,74.25,151.75,1.0,8.8,134.0,280.0,0.004579453257350671,1.0
9909719,0.0,-3.91,-21.4,-87.0,0.0,1.57,4.0,6.0,0.2452017216029964,0.0
9908761,0.0,3.31,23.25,161.5,1.0,9.62,45.0,165.0,0.2452017216029964,0.0
9886523,0.0,2.12,-2.4,-17.0,0.0,7.6,13.0,29.0,0.2452017216029964,0.0
9811521,0.0,1.93,19.0,123.33,1.0,9.62,45.0,165.0,0.2452017216029964,0.0
9801567,-1.0,3.55,6.0,92.5,1.0,9.62,45.0,165.0,0.2452017216029964,0.0
9801041,-1.0,-3.11,-11.25,-84.0,0.0,3.52,19.0,25.0,0.2452017216029964,0.0
9795479,-0.5,1.02,15.0,90.5,1.0,9.62,45.0,165.0,0.2452017216029964,0.0
9787189,-1.0,1.88,19.0,122.0,1.0,9.62,45.0,165.0,0.2452017216029964,0.0
9778879,0.0,-1.64,-8.0,-60.0,0.0,6.1,16.0,46.0,0.2452017216029964,0.0
9760043,-1.0,2.19,13.86,105.86,1.0,9.62,45.0,165.0,0.2452017216029964,0.0
9750733,0.0,0.06,-11.0,-61.0,0.0,7.6,13.0,29.0,0.2452017216029964,0.0
9724663,-1.0,3.43,3.17,74.33,1.0,9.62,45.0,165.0,0.2452017216029964,0.0
9686475,-1.0,2.14,13.71,106.14,1.0,9.62,45.0,165.0,0.2452017216029964,0.0
9651609,0.0,-6.86,-30.33,-98.17,0.0,1.83,1.0,1.0,0.2452017216029964,0.0
9650457,0.0,5.3,6.8,-35.2,1.0,15.37,17.0,22.0,0.2452017216029964,0.0
9643827,-1.0,3.25,11.78,108.11,1.0,9.62,45.0,165.0,0.2452017216029964,0.0
9639145,0.0,-4.81,-27.22,-88.89,0.0,1.57,4.0,6.0,0.2452017216029964,0.0
9635557,0.0,-0.23,-5.7,-25.3,0.0,6.1,16.0,46.0,0.2452017216029964,0.0
9618205,0.0,4.62,57.78,214.11,1.0,11.0,59.0,102.0,0.2452017216029964,0.0
9618205,0.0,4.62,57.78,214.11,1.0,11.0,43.0,63.0,0.2452017216029964,0.0
9616279,0.0,1.22,-9.22,-25.89,0.0,7.6,13.0,29.0,0.2452017216029964,0.0
9614839,0.0,-3.28,36.38,61.38,0.0,3.68,72.0,175.0,0.2452017216029964,0.0
9597787,0.0,3.57,57.86,199.86,1.0,11.0,59.0,102.0,0.2452017216029964,0.0
9597787,0.0,3.57,57.86,199.86,1.0,11.0,43.0,63.0,0.2452017216029964,0.0
9597501,0.0,0.11,-7.29,-28.86,0.0,7.6,13.0,29.0,0.2452017216029964,0.0
9520537,0.0,-5.88,-26.57,-85.14,0.0,1.77,1.0,1.0,0.2452017216029964,0.0
9509127,-1.0,0.93,9.67,85.83,1.0,9.62,45.0,165.0,0.2452017216029964,0.0
9504335,0.0,-2.47,-15.2,-57.2,0.0,7.6,13.0,29.0,0.2452017216029964,0.0
9503963,-1.0,-3.25,-32.2,-110.2,0.0,6.82,1.0,4.0,0.2452017216029964,0.0
9036801,0.0,-7.7,-18.78,-97.78,0.0,0.81,12.0,18.0,-0.0059708693609217085,0.0
9002703,0.0,-9.27,-29.75,-121.63,0.0,0.74,2.0,2.0,-0.0059708693609217085,0.0
9002471,0.0,-7.85,-21.22,-101.11,0.0,0.81,12.0,18.0,-0.0059708693609217085,0.0
9001655,0.0,3.61,57.0,78.0,0.0,14.61,49.0,92.0,-0.0059708693609217085,0.0
8999327,0.0,0.38,1.0,218.14,0.0,11.34,31.0,120.0,-0.0059708693609217085,0.0
8998273,-1.0,-7.21,-29.83,-86.33,0.0,3.66,6.0,18.0,-0.0059708693609217085,0.0
8997645,0.0,-7.43,-20.0,-95.86,0.0,3.53,18.0,47.0,-0.0059708693609217085,0.0
8936405,0.0,-6.94,-11.0,-42.83,0.0,5.38,28.0,110.0,-0.0059708693609217085,0.0
8926399,0.0,-8.78,-24.0,-112.83,0.0,3.53,18.0,47.0,-0.0059708693609217085,0.0
8925971,0.0,-2.97,-18.0,-27.83,0.0,9.34,19.0,76.0,-0.0059708693609217085,0.0
8925145,0.0,2.3,44.0,46.17,0.0,14.61,49.0,92.0,-0.0059708693609217085,0.0
8922911,-1.0,17.79,11.0,-60.83,0.0,30.1,2.0,5.0,-0.0059708693609217085,0.0
8895015,0.0,5.99,40.25,17.0,0.0,14.61,49.0,92.0,-0.0059708693609217085,0.0
8891737,0.0,-3.25,-11.75,-64.0,0.0,5.38,28.0,110.0,-0.0059708693609217085,0.0
8881833,0.0,-4.99,-25.5,-130.25,0.0,3.53,18.0,47.0,-0.0059708693609217085,0.0
8844873,0.5,3.74,43.67,91.0,0.0,14.61,49.0,92.0,-0.0059708693609217085,0.0
8843443,0.0,0.42,4.0,215.14,0.0,11.34,31.0,120.0,-0.0059708693609217085,0.0
8841419,0.5,-5.49,-4.33,11.0,0.0,5.38,28.0,110.0,-0.0059708693609217085,0.0
8840475,0.5,-7.34,-18.33,-54.0,0.0,3.53,18.0,47.0,-0.0059708693609217085,0.0
8838493,-0.5,-1.11,-4.17,-2.5,0.0,9.34,19.0,76.0,-0.0059708693609217085,0.0
8772749,0.0,3.7,38.0,48.43,0.0,14.61,49.0,92.0,-0.0059708693609217085,0.0
8737013,0.5,-5.07,1.83,-25.83,0.0,5.38,28.0,110.0,-0.0059708693609217085,0.0
8728387,-0.5,19.65,24.83,-13.5,0.0,30.1,2.0,5.0,-0.0059708693609217085,0.0
8726671,-0.5,-6.79,-21.17,-95.5,0.0,3.66,6.0,18.0,-0.0059708693609217085,0.0
8725631,0.0,-0.32,6.25,-31.0,0.0,5.38,28.0,110.0,-0.0059708693609217085,0.0
8655109,0.0,-5.27,-0.2,-34.8,0.0,5.38,28.0,110.0,-0.0059708693609217085,0.0
8651305,0.0,0.7,9.8,211.2,0.0,11.34,31.0,120.0,-0.0059708693609217085,0.0
8650953,0.0,-7.11,-12.2,-74.8,0.0,3.53,18.0,47.0,-0.0059708693609217085,0.0
8628813,0.0,-5.25,-1.0,-36.4,0.0,5.38,28.0,110.0,-0.0059708693609217085,0.0
8626891,0.0,-7.09,-12.0,-74.4,0.0,3.53,18.0,47.0,-0.0059708693609217085,0.0
8602055,0.0,-5.33,-2.6,-38.4,0.0,5.38,28.0,110.0,-0.0059708693609217085,0.0
8594305,-1.0,-6.97,-21.6,-89.0,0.0,3.66,6.0,18.0,-0.0059708693609217085,0.0
8593825,0.0,-7.09,-11.6,-74.0,0.0,3.53,18.0,47.0,-0.0059708693609217085,0.0
8548635,0.0,0.62,10.8,204.6,0.0,11.34,31.0,120.0,-0.0059708693609217085,0.0
8541985,0.0,-7.13,-13.2,-73.8,0.0,3.53,18.0,47.0,-0.0059708693609217085,0.0
8537851,-1.0,19.51,25.8,-0.4,0.0,30.1,2.0,5.0,-0.0059708693609217085,0.0
8536807,-1.0,-2.07,-14.75,-86.5,0.0,3.66,6.0,18.0,-0.0059708693609217085,0.0
8478983,0.0,-1.26,-0.33,-68.67,0.0,5.38,28.0,110.0,-0.0059708693609217085,0.0
8419723,0.0,3.91,12.0,137.0,0.0,11.34,31.0,120.0,-0.0059708693609217085,0.0
8413421,0.0,-3.91,-12.0,-137.0,0.0,3.53,18.0,47.0,-0.0059708693609217085,0.0
8052599,0.0,5.59,-4.0,-97.33,1.0,20.23,2.0,2.0,-0.0059708693609217085,0.0
7995935,-0.5,-0.86,12.25,143.75,0.0,7.29,27.0,152.0,0.2630619331500884,1.0
7990419,-0.5,-0.87,12.25,143.0,0.0,7.29,27.0,152.0,0.2630619331500884,1.0
7987223,-0.5,-0.9,12.25,142.25,0.0,7.29,27.0,152.0,0.2630619331500884,1.0
7981663,0.5,0.68,0.25,16.0,1.0,8.87,14.0,56.0,0.2630619331500884,1.0
7962857,1.0,8.15,0.67,-59.0,1.0,16.18,19.0,38.0,0.2630619331500884,1.0
7962759,0.0,-0.74,11.67,147.0,0.0,7.29,27.0,152.0,0.2630619331500884,1.0
7841431,0.0,-7.0,-13.0,-80.33,0.0,1.11,6.0,7.0,0.2630619331500884,1.0
7836195,0.0,-0.86,13.0,137.67,0.0,7.29,27.0,152.0,0.2630619331500884,1.0
7798789,0.0,-2.11,10.0,118.0,0.0,7.29,27.0,152.0,0.2630619331500884,1.0
7797735,0.0,6.78,-4.0,-70.0,1.0,16.18,19.0,38.0,0.2630619331500884,1.0
7711531,0.0,-2.15,11.0,113.33,0.0,7.29,27.0,152.0,0.2630619331500884,1.0
7669119,0.0,-4.15,-6.0,-44.67,0.0,5.29,18.0,49.0,0.2630619331500884,1.0
7580327,0.0,-2.29,13.0,106.33,0.0,7.29,27.0,152.0,0.2630619331500884,1.0
7562021,0.0,6.6,-7.0,-63.67,1.0,16.18,19.0,38.0,0.2630619331500884,1.0
7559437,0.0,1.0,9.5,74.0,0.0,7.29,27.0,152.0,0.2630619331500884,1.0
7559249,0.0,-1.0,-9.5,-74.0,0.0,5.29,18.0,49.0,0.2630619331500884,1.0
7318875,0.0,-1.49,-1.0,0.8,0.0,3.18,10.0,22.0,0.42977882665386835,1.0
7304499,0.0,1.02,9.5,65.0,0.0,7.29,27.0,152.0,0.2630619331500884,1.0
7301935,-0.5,-4.22,-3.0,-12.5,0.0,5.29,18.0,49.0,0.2630619331500884,1.0
7152627,0.5,5.36,6.0,22.5,0.0,14.39,6.0,9.0,0.2630619331500884,1.0
2436375,1.0,12.11,-4.14,-21.71,0.0,17.81,5.0,5.0,-0.0012551494324834738,0.0
2418787,0.0,3.84,14.17,21.67,0.0,7.54,28.0,46.0,-0.0012551494324834738,0.0
2397051,0.0,-2.42,8.25,-10.25,0.0,1.21,19.0,30.0,-0.0012551494324834738,0.0
2394267,0.0,-2.28,1.0,-19.4,0.0,0.77,15.0,15.0,-0.0012551494324834738,0.0
2391807,-0.5,3.19,0.0,27.0,0.0,9.02,9.0,47.0,-0.0012551494324834738,0.0
2387323,1.0,-0.59,-1.75,-6.25,0.0,3.04,9.0,34.0,-0.0012551494324834738,0.0
2386047,0.0,-2.38,-4.75,-30.25,0.0,1.26,6.0,6.0,-0.0012551494324834738,0.0
2281447,1.0,-7.69,-34.63,-131.63,0.0,3.04,9.0,34.0,-0.0012551494324834738,0.0
2224835,0.0,11.85,115.13,372.78,0.0,21.78,54.0,118.0,-0.0012551494324834738,0.0
2219347,-0.5,-2.37,14.38,4.0,0.0,6.1,35.0,76.0,-0.0012551494324834738,0.0
2216711,0.5,3.99,-4.33,-13.0,0.0,10.33,10.0,27.0,-0.0012551494324834738,0.0
2216487,-0.5,-3.66,-0.63,-45.0,0.0,4.81,21.0,50.0,-0.0012551494324834738,0.0
2216479,0.5,16.79,16.38,226.0,0.0,25.26,17.0,75.0,-0.0012551494324834738,0.0
2213895,-0.5,-0.89,19.38,32.0,1.0,7.58,36.0,104.0,-0.0012551494324834738,0.0
2213863,0.5,-5.42,-14.63,-71.0,0.0,3.04,9.0,34.0,-0.0012551494324834738,0.0
2077743,-0.5,-1.34,6.5,24.0,1.0,7.58,36.0,104.0,-0.0012551494324834738,0.0
1846799,0.0,0.04,-23.45,-42.91,0.0,9.02,9.0,47.0,-0.0012551494324834738,0.0
1839347,0.0,-6.18,-28.8,-98.0,0.0,2.86,15.0,24.0,-0.0012551494324834738,0.0
1839307,0.0,10.02,91.67,279.0,0.0,21.78,54.0,118.0,-0.0012551494324834738,0.0
1839143,0.0,-1.68,-4.8,-14.0,1.0,7.36,23.0,41.0,-0.0012551494324834738,0.0
1837999,1.0,16.22,3.2,178.0,0.0,25.26,17.0,75.0,-0.0012551494324834738,0.0
1837175,0.0,-2.68,-16.8,-76.0,0.0,6.36,10.0,13.0,-0.0012551494324834738,0.0
1835011,0.0,-5.81,-12.8,-74.0,0.0,3.23,27.0,96.0,-0.0012551494324834738,0.0
1833987,1.0,-5.99,-28.8,-96.0,0.0,3.04,9.0,34.0,-0.0012551494324834738,0.0
1737181,0.0,-6.55,-16.0,-87.25,0.0,4.81,21.0,50.0,-0.0012551494324834738,0.0
1645927,0.0,-4.19,6.0,-49.0,0.0,9.61,14.0,16.0,-0.0012551494324834738,0.0
1603611,0.0,-4.27,6.0,-48.33,0.0,9.61,14.0,16.0,-0.0012551494324834738,0.0
1594111,-0.5,-8.98,-9.0,-98.5,0.0,7.04,12.0,27.0,-0.0012551494324834738,0.0
10073185,0.0,0.23,-7.22,43.78,0.0,8.71,29.0,89.0,0.26971345683059317,1.0
9989256,0.5,-0.87,-3.5,-5.0,0.0,1.54,7.0,13.0,0.4604923855780238,1.0
9989493,1.0,4.12,6.14,16.86,0.0,10.06,7.0,7.0,0.42977882665386835,1.0
9989493,1.0,4.12,6.14,16.86,0.0,10.06,6.0,10.0,0.42977882665386835,1.0
9989727,0.0,2.06,0.33,18.0,0.0,6.57,14.0,27.0,0.42977882665386835,1.0
10009169,0.0,3.32,6.59,31.91,1.0,13.11,15.0,46.0,0.34649801957359005,1.0
10023672,-1.0,-2.0,-5.67,-16.0,0.0,0.74,9.0,10.0,0.34649801957359005,1.0
9968647,0.0,3.33,6.59,33.77,1.0,13.11,15.0,46.0,0.34649801957359005,1.0
9997881,1.0,2.7,3.82,70.76,0.0,13.08,21.0,52.0,0.34649801957359005,1.0
10021179,0.0,7.7,-21.67,-1.17,1.0,25.62,15.0,51.0,0.27051128187955653,1.0
9980292,0.0,-2.86,-4.93,-7.33,0.0,7.23,12.0,35.0,0.34649801957359005,1.0
10002336,-0.5,6.49,0.5,7.0,0.0,14.37,9.0,12.0,0.27051128187955653,1.0
10019768,0.0,9.79,-1.4,1.8,1.0,17.87,9.0,16.0,0.5650704965261371,1.0
10019771,0.0,10.39,-1.33,2.83,1.0,17.87,9.0,16.0,0.5650704965261371,1.0
10019970,1.0,-4.31,-8.86,-29.14,0.0,7.68,9.0,23.0,0.27051128187955653,1.0
10036985,0.5,0.66,-10.0,-84.5,1.0,18.08,14.0,23.0,0.27051128187955653,1.0
10077256,0.0,10.75,50.5,103.0,0.0,21.67,40.0,55.0,0.26971345683059317,1.0
10077262,0.0,-2.21,-11.5,46.0,0.0,8.71,29.0,89.0,0.26971345683059317,1.0
10048063,-1.0,2.69,-1.93,-3.33,0.0,12.78,11.0,17.0,0.34649801957359005,1.0
9971245,1.0,4.41,0.33,-6.89,1.0,12.53,15.0,20.0,0.34649801957359005,1.0
9933985,-0.5,-0.84,-2.0,-3.5,0.0,3.76,5.0,5.0,0.5650704965261371,1.0
9913416,0.0,2.86,8.07,11.67,0.0,12.94,12.0,18.0,0.34649801957359005,1.0
10034812,0.0,1.51,3.14,14.86,0.0,13.5,19.0,34.0,0.27051128187955653,1.0
10012663,-0.5,-0.5,-8.0,-9.5,0.0,1.58,2.0,3.0,0.34649801957359005,1.0
10072185,0.0,-6.29,-7.67,-54.33,0.0,1.69,24.0,26.0,0.26971345683059317,1.0
9987055,0.0,3.64,14.17,53.67,0.0,8.96,20.0,38.0,0.42977882665386835,1.0
10035924,1.0,-8.66,-10.86,-40.14,0.0,3.32,10.0,22.0,0.27051128187955653,1.0
10035647,0.0,-4.38,19.07,12.67,0.0,5.71,15.0,20.0,0.34649801957359005,1.0
10020450,0.0,-2.32,-6.3,-8.3,0.0,5.52,8.0,34.0,0.34649801957359005,1.0
10022285,-0.5,0.43,-0.5,-3.75,0.0,2.91,11.0,18.0,0.34649801957359005,1.0
9915547,-1.0,2.41,2.0,-1.2,0.0,8.72,13.0,19.0,0.42977882665386835,1.0
9953080,0.0,-0.44,5.6,21.8,0.0,7.63,13.0,34.0,0.5650704965261371,1.0
9953079,0.0,1.91,5.5,19.0,0.0,7.63,13.0,34.0,0.5650704965261371,1.0
9953078,0.0,1.81,5.5,17.5,0.0,7.63,13.0,34.0,0.5650704965261371,1.0
9953076,0.0,0.48,-3.67,-5.67,0.0,5.23,7.0,8.0,0.5650704965261371,1.0
9953075,0.5,0.23,-2.5,-5.5,0.0,4.83,20.0,30.0,0.5650704965261371,1.0
9953074,0.0,-0.29,-2.0,-6.8,0.0,4.83,20.0,30.0,0.5650704965261371,1.0
9953253,0.0,-5.19,-8.83,-20.67,0.0,1.7,7.0,10.0,0.5650704965261371,1.0
9953252,-1.0,-1.79,8.17,5.17,0.0,5.74,21.0,31.0,0.5650704965261371,1.0
9953251,1.0,-4.12,-8.83,-18.83,0.0,3.41,4.0,7.0,0.5650704965261371,1.0
9981194,0.0,0.34,-6.6,-19.4,0.0,7.08,12.0,25.0,0.42977882665386835,1.0
9981273,0.0,-6.9,-14.93,-36.33,0.0,3.19,1.0,1.0,0.34649801957359005,1.0
10078290,0.0,-4.27,-41.0,-98.6,0.0,4.97,7.0,35.0,0.26971345683059317,1.0
9974012,0.0,-3.25,-9.36,-17.73,0.0,3.63,14.0,37.0,0.34649801957359005,1.0
9957138,0.0,-2.16,1.0,-2.43,1.0,4.34,16.0,27.0,0.5650704965261371,1.0
9969183,0.0,-0.89,-6.67,-0.89,0.0,7.23,12.0,35.0,0.34649801957359005,1.0
10064874,0.0,-5.79,-35.33,-81.17,0.0,1.54,1.0,1.0,0.26971345683059317,1.0
10064848,0.0,-0.32,-2.0,-9.5,0.0,2.3,16.0,17.0,0.26971345683059317,1.0
10006944,0.0,8.37,3.41,8.94,0.0,18.68,14.0,25.0,0.34649801957359005,1.0
10026857,0.0,-0.42,71.0,93.6,0.0,5.88,79.0,124.0,0.27051128187955653,1.0
10012331,1.0,15.8,9.53,43.42,0.0,26.53,11.0,16.0,0.34649801957359005,1.0
9955144,-0.5,-0.56,2.75,1.25,0.0,4.9,16.0,44.0,0.5650704965261371,1.0
9955143,1.0,0.29,-2.67,-5.67,0.0,5.14,3.0,3.0,0.5650704965261371,1.0
9955142,1.0,-0.03,-1.0,-2.6,0.0,4.88,5.0,7.0,0.5650704965261371,1.0
9955141,0.0,2.72,9.0,20.4,0.0,7.63,13.0,34.0,0.5650704965261371,1.0
9955140,1.0,-0.39,-1.17,-3.5,0.0,4.88,5.0,7.0,0.5650704965261371,1.0
9955139,0.0,-0.6,-3.17,-5.5,0.0,4.67,4.0,5.0,0.5650704965261371,1.0
9955138,0.0,-0.03,-2.17,-4.5,0.0,5.23,7.0,8.0,0.5650704965261371,1.0
9955137,0.0,2.37,10.83,19.5,0.0,7.63,13.0,34.0,0.5650704965261371,1.0
10071921,0.0,5.85,-0.67,-23.33,0.0,13.83,13.0,16.0,0.26971345683059317,1.0
10037881,0.0,5.21,-2.6,16.8,1.0,25.62,15.0,51.0,0.27051128187955653,1.0
9990711,1.0,-0.26,1.0,-13.2,0.0,6.01,18.0,22.0,0.42977882665386835,1.0
10009789,1.0,-6.97,-13.19,-37.33,0.0,2.98,5.0,7.0,0.34649801957359005,1.0
9994817,-1.0,-0.5,-31.0,42.5,0.0,17.13,27.0,60.0,0.27051128187955653,1.0
9994458,0.0,16.25,8.83,60.0,1.0,25.62,15.0,51.0,0.27051128187955653,1.0
9976166,1.0,4.95,3.33,89.11,0.0,13.08,21.0,52.0,0.34649801957359005,1.0
9970793,0.0,5.29,10.33,-3.89,0.0,13.41,22.0,28.0,0.34649801957359005,1.0
10021813,0.5,6.92,7.25,78.5,0.0,13.08,21.0,52.0,0.34649801957359005,1.0
10021871,0.0,3.05,8.06,11.83,0.0,12.94,12.0,18.0,0.34649801957359005,1.0
10079586,1.0,0.83,-31.5,-66.0,0.0,11.74,10.0,21.0,0.26971345683059317,1.0
10062938,0.0,-4.01,-21.43,-48.29,0.0,2.99,15.0,43.0,0.26971345683059317,1.0
10059017,-0.5,-0.74,1.5,-5.0,0.0,2.99,15.0,43.0,0.26971345683059317,1.0
10005602,1.0,-6.94,-13.24,-36.43,0.0,2.98,5.0,7.0,0.34649801957359005,1.0
9986267,0.0,-2.11,1.17,-5.83,0.0,4.23,20.0,35.0,0.42977882665386835,1.0
9969431,0.0,4.8,-9.67,-15.89,0.0,12.92,4.0,4.0,0.34649801957359005,1.0
10064228,0.0,10.59,12.67,3.83,0.0,17.93,19.0,22.0,0.26971345683059317,1.0
9992082,0.0,11.82,15.9,34.57,1.0,21.57,1.0,1.0,0.34649801957359005,1.0
9992082,0.0,11.82,15.9,34.57,1.0,21.57,33.0,67.0,0.34649801957359005,1.0
9935779,0.0,-6.84,-3.0,-0.67,0.0,11.29,21.0,41.0,0.27051128187955653,1.0
9978987,0.0,-0.65,-0.67,1.11,0.0,7.48,23.0,34.0,0.34649801957359005,1.0
10065781,0.0,12.84,35.38,99.38,0.0,21.67,40.0,55.0,0.26971345683059317,1.0
10040824,0.0,6.09,-5.86,-34.14,1.0,18.08,14.0,23.0,0.27051128187955653,1.0
10016496,0.0,13.64,21.14,95.86,1.0,25.62,15.0,51.0,0.27051128187955653,1.0
9992965,0.0,-8.43,-13.09,-43.82,1.0,3.07,22.0,50.0,0.34649801957359005,1.0
9973426,0.5,-2.25,-5.75,-19.75,1.0,3.07,22.0,50.0,0.34649801957359005,1.0
9995252,1.0,-5.06,-3.67,-21.89,1.0,3.07,22.0,50.0,0.34649801957359005,1.0
10000493,0.0,0.72,10.33,27.0,1.0,3.07,22.0,50.0,0.34649801957359005,1.0
10019251,0.5,-3.09,1.25,-26.5,1.0,3.07,22.0,50.0,0.34649801957359005,1.0
10026547,0.0,4.34,-24.6,-54.2,0.0,24.76,8.0,8.0,0.27051128187955653,1.0
10026266,1.0,-6.7,-13.94,-38.11,0.0,3.2,11.0,15.0,0.34649801957359005,1.0
10007217,1.0,2.15,-4.18,-17.24,1.0,12.53,15.0,20.0,0.34649801957359005,1.0
9985589,0.0,-3.16,-7.83,-17.83,0.0,3.18,10.0,22.0,0.42977882665386835,1.0
9970470,0.0,-6.55,-19.67,-45.89,0.0,1.58,2.0,3.0,0.34649801957359005,1.0
10081727,1.0,-4.57,-3.93,-15.33,0.0,5.52,8.0,34.0,0.34649801957359005,1.0
9958971,0.0,-6.3,26.33,5.11,0.0,1.82,98.0,135.0,0.34649801957359005,1.0
9913969,0.0,1.98,-1.93,16.67,0.0,12.07,13.0,15.0,0.34649801957359005,1.0
9984731,0.0,1.28,-4.67,-11.0,0.0,3.62,7.0,12.0,0.34649801957359005,1.0
9984951,0.0,-4.11,-5.86,-23.43,0.0,1.49,11.0,13.0,0.42977882665386835,1.0
10059188,0.5,5.49,4.5,35.5,0.0,13.64,3.0,3.0,0.26971345683059317,1.0
10042190,0.0,4.12,10.67,33.67,0.0,13.98,23.0,40.0,0.27051128187955653,1.0
10064710,0.0,10.38,109.67,286.83,0.0,17.72,66.0,130.0,0.26971345683059317,1.0
10077548,0.0,8.49,106.0,270.4,0.0,17.72,66.0,130.0,0.26971345683059317,1.0
9920115,0.0,-12.09,76.5,66.83,0.0,5.88,79.0,124.0,0.27051128187955653,1.0
10075497,0.0,-3.54,-38.5,-115.0,1.0,7.38,2.0,2.0,0.26971345683059317,1.0
9914672,0.0,3.0,9.81,15.67,0.0,12.94,12.0,18.0,0.34649801957359005,1.0
9914608,0.0,8.59,2.07,9.67,0.0,18.68,14.0,25.0,0.34649801957359005,1.0
9914901,0.0,0.77,-4.0,-9.2,0.0,7.08,12.0,25.0,0.42977882665386835,1.0
9951702,0.5,-1.18,-6.0,-13.0,0.0,1.83,4.0,7.0,0.4604923855780238,1.0
9951699,-1.0,0.11,1.33,0.67,0.0,3.57,13.0,23.0,0.4604923855780238,1.0
10062801,0.0,-5.72,-32.33,-78.17,0.0,1.62,11.0,18.0,0.26971345683059317,1.0
10028164,1.0,-3.28,-12.6,65.8,0.0,17.13,27.0,60.0,0.27051128187955653,1.0
9971978,0.0,-4.25,115.13,172.78,0.0,5.88,79.0,124.0,0.27051128187955653,1.0
9978639,0.0,-9.1,-12.67,-45.0,0.0,3.63,14.0,37.0,0.34649801957359005,1.0
9916134,0.0,0.27,13.33,44.0,0.0,13.01,5.0,6.0,0.34649801957359005,1.0
9916076,0.0,-3.29,-3.33,-12.33,0.0,1.98,5.0,6.0,0.42977882665386835,1.0
9936203,-0.5,-3.63,-10.0,-25.25,0.0,3.18,10.0,22.0,0.42977882665386835,1.0
9935979,0.0,-1.71,1.67,-1.83,0.0,4.23,20.0,35.0,0.42977882665386835,1.0
9979757,0.0,8.83,-0.67,1.0,1.0,21.57,1.0,1.0,0.34649801957359005,1.0
9979757,0.0,8.83,-0.67,1.0,1.0,21.57,33.0,67.0,0.34649801957359005,1.0
9979807,0.0,-1.8,6.07,11.67,0.0,8.29,14.0,17.0,0.34649801957359005,1.0
9916775,1.0,-6.77,-11.1,-34.48,0.0,2.98,5.0,7.0,0.34649801957359005,1.0
9953778,0.0,-3.11,-9.0,-19.86,0.0,3.41,4.0,7.0,0.5650704965261371,1.0
10017478,0.0,5.48,11.33,25.0,1.0,25.62,15.0,51.0,0.27051128187955653,1.0
9979217,0.0,-6.9,-14.93,-36.33,0.0,3.19,1.0,1.0,0.34649801957359005,1.0
9955403,0.0,-2.08,3.6,3.8,0.0,6.0,14.0,23.0,0.5650704965261371,1.0
9955402,0.0,0.72,4.33,10.33,0.0,6.0,14.0,23.0,0.5650704965261371,1.0
10010564,-0.5,-6.88,-7.88,-29.13,0.0,3.63,14.0,37.0,0.34649801957359005,1.0
9994175,0.0,-4.54,-4.93,-23.33,0.0,5.54,1.0,1.0,0.34649801957359005,1.0
9994334,1.0,2.16,-4.29,-16.41,1.0,12.53,15.0,20.0,0.34649801957359005,1.0
9994247,1.0,-6.97,-13.19,-37.33,0.0,2.98,4.0,5.0,0.34649801957359005,1.0
10067909,0.0,-2.03,-25.43,-45.29,0.0,4.97,7.0,35.0,0.26971345683059317,1.0
9245425,0.0,-4.61,-5.5,-20.5,0.0,3.23,23.0,110.0,-0.005365368202644006,0.0
8744611,0.0,-3.14,8.0,4.67,0.0,3.27,30.0,109.0,-0.038719191611828,0.0
8741379,0.0,0.2,-1.5,-13.5,1.0,8.21,17.0,31.0,-0.038719191611828,0.0
8524353,0.0,0.87,-0.57,11.71,0.0,10.52,19.0,24.0,-0.038719191611828,0.0
8471477,0.0,-4.18,-1.0,-40.5,1.0,5.56,35.0,99.0,-0.038719191611828,0.0
8463291,0.0,-6.45,3.83,-35.0,0.0,3.27,30.0,109.0,-0.038719191611828,0.0
8365615,0.0,1.43,3.33,17.83,0.0,11.32,18.0,60.0,-0.038719191611828,0.0
